,new_dates,kospi
998,2019.09.03,1965.0
999,2019.09.02,1969.0
1000,2019.08.30,1967.0
1001,2019.08.29,1933.0
1002,2019.08.28,1941.0
1003,2019.08.27,1924.0
1004,2019.08.26,1916.0
1005,2019.08.23,1948.0
1006,2019.08.22,1951.0
1007,2019.08.21,1964.0
1008,2019.08.20,1960.0
1009,2019.08.19,1939.0
1010,2019.08.16,1927.0
1011,2019.08.14,1938.0
1012,2019.08.13,1925.0
1013,2019.08.12,1942.0
1014,2019.08.09,1937.0
1015,2019.08.08,1920.0
1016,2019.08.07,1909.0
1017,2019.08.06,1917.0
1018,2019.08.05,1946.0
1019,2019.08.02,1998.0
1020,2019.08.01,2017.0
1021,2019.07.31,2024.0
1022,2019.07.30,2038.0
1023,2019.07.29,2029.0
1024,2019.07.26,2066.0
1025,2019.07.25,2074.0
1026,2019.07.24,2082.0
1027,2019.07.23,2101.0
1028,2019.07.22,2093.0
1029,2019.07.19,2094.0
1030,2019.07.18,2066.0
1031,2019.07.17,2072.0
1032,2019.07.16,2091.0
1033,2019.07.15,2082.0
1034,2019.07.12,2086.0
1035,2019.07.11,2080.0
1036,2019.07.10,2058.0
1037,2019.07.09,2052.0
1038,2019.07.08,2064.0
1039,2019.07.05,2110.0
1040,2019.07.04,2108.0
1041,2019.07.03,2096.0
1042,2019.07.02,2122.0
1043,2019.07.01,2129.0
1044,2019.06.28,2130.0
1045,2019.06.27,2134.0
1046,2019.06.26,2121.0
1047,2019.06.25,2121.0
1048,2019.06.24,2126.0
1049,2019.06.21,2125.0
1050,2019.06.20,2131.0
1051,2019.06.19,2124.0
1052,2019.06.18,2098.0
1053,2019.06.17,2090.0
1054,2019.06.14,2095.0
1055,2019.06.13,2103.0
1056,2019.06.12,2108.0
1057,2019.06.11,2111.0
1058,2019.06.10,2099.0
1059,2019.06.07,2072.0
1060,2019.06.05,2069.0
1061,2019.06.04,2066.0
1062,2019.06.03,2067.0
1063,2019.05.31,2041.0
1064,2019.05.30,2038.0
1065,2019.05.29,2023.0
1066,2019.05.28,2048.0
1067,2019.05.27,2044.0
1068,2019.05.24,2045.0
1069,2019.05.23,2059.0
1070,2019.05.22,2064.0
1071,2019.05.21,2061.0
1072,2019.05.20,2055.0
1073,2019.05.17,2055.0
1074,2019.05.16,2067.0
1075,2019.05.15,2092.0
1076,2019.05.14,2081.0
1077,2019.05.13,2079.0
1078,2019.05.10,2108.0
1079,2019.05.09,2102.0
1080,2019.05.08,2168.0
1081,2019.05.07,2176.0
1082,2019.05.03,2196.0
1083,2019.05.02,2212.0
1084,2019.04.30,2203.0
1085,2019.04.29,2216.0
1086,2019.04.26,2179.0
1087,2019.04.25,2190.0
1088,2019.04.24,2201.0
1089,2019.04.23,2220.0
1090,2019.04.22,2216.0
1091,2019.04.19,2216.0
1092,2019.04.18,2213.0
1093,2019.04.17,2245.0
1094,2019.04.16,2248.0
1095,2019.04.15,2242.0
1096,2019.04.12,2233.0
1097,2019.04.11,2224.0
1098,2019.04.10,2224.0
1099,2019.04.09,2213.0
1100,2019.04.08,2210.0
1101,2019.04.05,2209.0
1102,2019.04.04,2206.0
1103,2019.04.03,2203.0
1104,2019.04.02,2177.0
1105,2019.04.01,2168.0
1106,2019.03.29,2140.0
1107,2019.03.28,2128.0
1108,2019.03.27,2145.0
1109,2019.03.26,2148.0
1110,2019.03.25,2144.0
1111,2019.03.22,2186.0
1112,2019.03.21,2184.0
1113,2019.03.20,2177.0
1114,2019.03.19,2177.0
1115,2019.03.18,2179.0
1116,2019.03.15,2176.0
1117,2019.03.14,2155.0
1118,2019.03.13,2148.0
1119,2019.03.12,2157.0
1120,2019.03.11,2138.0
1121,2019.03.08,2137.0
1122,2019.03.07,2165.0
1123,2019.03.06,2175.0
1124,2019.03.05,2179.0
1125,2019.03.04,2190.0
1126,2019.02.28,2195.0
1127,2019.02.27,2234.0
1128,2019.02.26,2226.0
1129,2019.02.25,2232.0
1130,2019.02.22,2230.0
1131,2019.02.21,2228.0
1132,2019.02.20,2229.0
1133,2019.02.19,2205.0
1134,2019.02.18,2210.0
1135,2019.02.15,2196.0
1136,2019.02.14,2225.0
1137,2019.02.13,2201.0
1138,2019.02.12,2190.0
1139,2019.02.11,2180.0
1140,2019.02.08,2177.0
1141,2019.02.07,2203.0
1142,2019.02.01,2203.0
1143,2019.01.31,2204.0
1144,2019.01.30,2206.0
1145,2019.01.29,2183.0
1146,2019.01.28,2177.0
1147,2019.01.25,2177.0
1148,2019.01.24,2145.0
1149,2019.01.23,2127.0
1150,2019.01.22,2117.0
1151,2019.01.21,2124.0
1152,2019.01.18,2124.0
1153,2019.01.17,2107.0
1154,2019.01.16,2106.0
1155,2019.01.15,2097.0
1156,2019.01.14,2064.0
1157,2019.01.11,2075.0
1158,2019.01.10,2063.0
1159,2019.01.09,2064.0
1160,2019.01.08,2025.0
1161,2019.01.07,2037.0
1162,2019.01.04,2010.0
1163,2019.01.03,1993.0
1164,2019.01.02,2010.0
1165,2018.12.28,2041.0
1166,2018.12.27,2028.0
1167,2018.12.26,2028.0
1168,2018.12.24,2055.0
1169,2018.12.21,2061.0
1170,2018.12.20,2060.0
1171,2018.12.19,2078.0
1172,2018.12.18,2062.0
1173,2018.12.17,2071.0
1174,2018.12.14,2069.0
1175,2018.12.13,2095.0
1176,2018.12.12,2082.0
1177,2018.12.11,2052.0
1178,2018.12.10,2053.0
1179,2018.12.07,2075.0
1180,2018.12.06,2068.0
1181,2018.12.05,2101.0
1182,2018.12.04,2114.0
1183,2018.12.03,2131.0
1184,2018.11.30,2096.0
1185,2018.11.29,2114.0
1186,2018.11.28,2108.0
1187,2018.11.27,2099.0
1188,2018.11.26,2083.0
1189,2018.11.23,2057.0
1190,2018.11.22,2069.0
1191,2018.11.21,2076.0
1192,2018.11.20,2082.0
1193,2018.11.19,2100.56
