,date,kosdaq
1061,2019.06.04,702.0
1062,2019.06.03,697.0
1063,2019.05.31,696.0
1064,2019.05.30,689.0
1065,2019.05.29,691.0
1066,2019.05.28,702.0
1067,2019.05.27,689.0
1068,2019.05.24,690.0
1069,2019.05.23,696.0
1070,2019.05.22,706.0
1071,2019.05.21,703.0
1072,2019.05.20,702.0
1073,2019.05.17,714.0
1074,2019.05.16,717.0
1075,2019.05.15,729.0
1076,2019.05.14,710.0
1077,2019.05.13,708.0
1078,2019.05.10,722.0
1079,2019.05.09,724.0
1080,2019.05.08,745.0
1081,2019.05.07,753.0
1082,2019.05.03,761.0
1083,2019.05.02,760.0
1084,2019.04.30,754.0
1085,2019.04.29,750.0
1086,2019.04.26,741.0
1087,2019.04.25,750.0
1088,2019.04.24,757.0
1089,2019.04.23,761.0
1090,2019.04.22,762.0
1091,2019.04.19,762.0
1092,2019.04.18,753.0
1093,2019.04.17,766.0
1094,2019.04.16,765.0
1095,2019.04.15,766.0
1096,2019.04.12,767.0
1097,2019.04.11,766.0
1098,2019.04.10,760.0
1099,2019.04.09,756.0
1100,2019.04.08,751.0
1101,2019.04.05,751.0
1102,2019.04.04,751.0
1103,2019.04.03,749.0
1104,2019.04.02,739.0
1105,2019.04.01,736.0
1106,2019.03.29,729.0
1107,2019.03.28,719.0
1108,2019.03.27,728.0
1109,2019.03.26,736.0
1110,2019.03.25,727.0
1111,2019.03.22,743.0
1112,2019.03.21,743.0
1113,2019.03.20,749.0
1114,2019.03.19,748.0
1115,2019.03.18,753.0
1116,2019.03.15,748.0
1117,2019.03.14,755.0
1118,2019.03.13,754.0
1119,2019.03.12,754.0
1120,2019.03.11,739.0
1121,2019.03.08,735.0
1122,2019.03.07,736.0
1123,2019.03.06,746.0
1124,2019.03.05,747.0
1125,2019.03.04,748.0
1126,2019.02.28,731.0
1127,2019.02.27,752.0
1128,2019.02.26,747.0
1129,2019.02.25,750.0
1130,2019.02.22,743.0
1131,2019.02.21,747.0
1132,2019.02.20,750.0
1133,2019.02.19,748.0
1134,2019.02.18,745.0
1135,2019.02.15,738.0
1136,2019.02.14,742.0
1137,2019.02.13,739.0
1138,2019.02.12,730.0
1139,2019.02.11,733.0
1140,2019.02.08,728.0
1141,2019.02.07,728.0
1142,2019.02.01,716.0
1143,2019.01.31,716.0
1144,2019.01.30,715.0
1145,2019.01.29,710.0
1146,2019.01.28,714.0
1147,2019.01.25,711.0
1148,2019.01.24,704.0
1149,2019.01.23,695.0
1150,2019.01.22,694.0
1151,2019.01.21,695.0
1152,2019.01.18,696.0
1153,2019.01.17,686.0
1154,2019.01.16,693.0
1155,2019.01.15,690.0
1156,2019.01.14,683.0
1157,2019.01.11,686.0
1158,2019.01.10,683.0
1159,2019.01.09,679.0
1160,2019.01.08,668.0
1161,2019.01.07,672.0
1162,2019.01.04,664.0
1163,2019.01.03,657.0
1164,2019.01.02,669.0
1165,2018.12.28,675.0
1166,2018.12.27,667.0
1167,2018.12.26,665.0
1168,2018.12.24,669.0
1169,2018.12.21,673.0
1170,2018.12.20,668.0
1171,2018.12.19,672.0
1172,2018.12.18,659.0
1173,2018.12.17,661.0
1174,2018.12.14,666.0
1175,2018.12.13,681.0
1176,2018.12.12,676.0
1177,2018.12.11,661.0
1178,2018.12.10,670.0
1179,2018.12.07,685.0
1180,2018.12.06,678.0
1181,2018.12.05,701.0
1182,2018.12.04,708.0
1183,2018.12.03,709.0
1184,2018.11.30,695.0
1185,2018.11.29,695.0
1186,2018.11.28,700.0
1187,2018.11.27,700.0
1188,2018.11.26,695.0
1189,2018.11.23,683.0
1190,2018.11.22,692.0
1191,2018.11.21,695.0
1192,2018.11.20,690.0
1193,2018.11.19,702.13
