20230411,매매,고/27,145000,114,84,남향,108동
20230411,매매,저/27,145000,114,84,남향,108동
20230411,매매,21/27,146000,109,84,남동향,108동
20230411,매매,고/27,146000,114,84,남향,109동
20230411,매매,중/27,150000,114,84,남향,108동
20230411,매매,중/27,150000,109,84,남동향,108동
20230411,매매,고/27,165000,114,84,남향,108동
20230412,매매,중/27,140000,114,84,남향,108동
20230412,매매,중/27,142000,114,84,남향,109동
20230412,매매,고/27,145000,114,84,남향,108동
20230412,매매,중/27,145000,109,84,남동향,108동
20230412,매매,저/27,145000,114,84,남향,108동
20230412,매매,21/27,146000,109,84,남동향,108동
20230412,매매,고/27,146000,114,84,남향,109동
20230412,매매,중/27,150000,109,84,남동향,108동
20230412,매매,중/27,150000,114,84,남향,108동
20230412,매매,고/27,165000,114,84,남향,108동
20230413,매매,중/27,140000,114,84,남향,108동
20230413,매매,중/27,142000,114,84,남향,109동
20230413,매매,고/27,145000,114,84,남향,108동
20230413,매매,중/27,145000,109,84,남동향,108동
20230413,매매,저/27,145000,114,84,남향,108동
20230413,매매,21/27,146000,109,84,남동향,108동
20230413,매매,고/27,146000,114,84,남향,109동
20230413,매매,중/27,150000,114,84,남향,108동
20230413,매매,중/27,150000,109,84,남동향,108동
20230413,매매,고/27,165000,114,84,남향,108동
20230414,매매,중/27,140000,114,84,남향,108동
20230414,매매,중/27,142000,114,84,남향,109동
20230414,매매,고/27,145000,114,84,남향,108동
20230414,매매,중/27,145000,109,84,남동향,108동
20230414,매매,저/27,145000,114,84,남향,108동
20230414,매매,21/27,146000,109,84,남동향,108동
20230414,매매,고/27,146000,114,84,남향,109동
20230414,매매,중/27,150000,114,84,남향,108동
20230414,매매,중/27,150000,109,84,남동향,108동
20230414,매매,고/27,165000,114,84,남향,108동
20230415,매매,중/27,140000,114,84,남향,108동
20230415,매매,중/27,142000,114,84,남향,109동
20230415,매매,고/27,145000,114,84,남향,108동
20230415,매매,중/27,145000,109,84,남동향,108동
20230415,매매,저/27,145000,114,84,남향,108동
20230415,매매,21/27,146000,109,84,남동향,108동 -매매완료
20230415,매매,고/27,146000,114,84,남향,109동
20230415,매매,중/27,150000,114,84,남향,108동
20230415,매매,중/27,150000,109,84,남동향,108동
20230415,매매,고/27,165000,114,84,남향,108동
20230416,매매,중/27,140000,114,84,남향,108동
20230416,매매,중/27,142000,114,84,남향,109동
20230416,매매,고/27,145000,114,84,남향,108동
20230416,매매,중/27,145000,109,84,남동향,108동
20230416,매매,저/27,145000,114,84,남향,108동
20230416,매매,고/27,146000,114,84,남향,109동
20230416,매매,중/27,150000,114,84,남향,108동
20230416,매매,중/27,150000,109,84,남동향,108동
20230416,매매,고/27,165000,114,84,남향,108동
20230417,매매,중/27,140000,114,84,남향,108동
20230417,매매,중/27,142000,114,84,남향,109동
20230417,매매,고/27,145000,114,84,남향,108동
20230417,매매,중/27,145000,109,84,남동향,108동
20230417,매매,저/27,145000,114,84,남향,108동
20230417,매매,고/27,146000,114,84,남향,109동
20230417,매매,중/27,150000,114,84,남향,108동
20230417,매매,중/27,150000,109,84,남동향,108동
20230417,매매,고/27,165000,114,84,남향,108동
20230418,매매,중/27,140000,114,84,남향,108동
20230418,매매,중/27,142000,114,84,남향,109동
20230418,매매,중/27,145000,109,84,남동향,108동
20230418,매매,고/27,145000,114,84,남향,108동
20230418,매매,저/27,145000,114,84,남향,108동
20230418,매매,21/27,146000,109,84,남동향,108동
20230418,매매,고/27,146000,114,84,남향,109동
20230418,매매,중/27,150000,114,84,남향,108동
20230418,매매,중/27,150000,109,84,남동향,108동
20230418,매매,고/27,165000,114,84,남향,108동
20230419,매매,중/27,140000,114,84,남향,108동
20230419,매매,중/27,142000,114,84,남향,109동
20230419,매매,고/27,145000,114,84,남향,108동
20230419,매매,중/27,145000,109,84,남동향,108동
20230419,매매,저/27,145000,114,84,남향,108동
20230419,매매,21/27,146000,109,84,남동향,108동
20230419,매매,고/27,146000,114,84,남향,109동
20230419,매매,중/27,150000,109,84,남향,108동
20230419,매매,중/27,150000,114,84,남향,108동
20230419,매매,고/27,165000,114,84,남향,108동
